name;nationality;position;overall;age;real_team;device
Ángelo Gabrielli;Uruguay;RB;66;27;Newell's Old Boys;1
Diego Abella;Mexico;ST;60;21;Puebla;1
Aké Loba;Ivory Coast;ST;69;22;Monterrey;1
Jens Buss;Chile;RB|LB;59;23;Curicó Unido;1
Héber García;Venezuela;CAM|LW;60;23;Curicó Unido;1
Ousseynou Thioune;Senegal;CDM|CM;69;26;FC Sochaux-Montbéliard;1
Guillaume Dietsch;France;GK;58;19;Football Club de Metz;1
Josué Reyes;Mexico;CB;58;22;Cruz Azul;1
Alexis Gutiérrez;Mexico;CM;57;20;Cruz Azul;1
Aihen Muñoz;Spain;LB;72;22;Real Sociedad;1
Stefan Haudum;Austria;CDM|CM;65;25;LASK Linz;1
Anthony Uribe;Venezuela;ST;68;29;Rionegro Águilas;1
Eduardo Aguirre;Mexico;ST|CF;66;21;Santos Laguna;1
Santeri Väänänen;Finland;CM;57;18;HJK Helsinki;1
Runar Hove;Norway;CB;63;24;Viking FK;1
Sekou Koita;Mali;ST;71;20;FC Red Bull Salzburg;1
Ki-Jana Hoever;Netherlands;RB|CB;62;18;Liverpool;1
Mohamed Camara;Mali;CDM|CM;67;20;FC Red Bull Salzburg;1
Manuel Castro;Uruguay;RM|CF|RW;67;24;Atlanta United;1
Yuto Iwasaki;Japan;ST|LM|CF;62;22;Shonan Bellmare;1
Kevin Cannavò;Italy;ST|LW;59;20;Empoli;1
Bryan Gil;Spain;LM|LW;66;19;CD Leganés;1
Hugo Vallejo;Spain;ST|RM|LM;66;20;RC Deportivo;1
Fernando Arismendi;Uruguay;CM|RW;61;29;Club Social Cultural y Deportivo Blooming;1
Alistair Smith;England;CM;57;21;Mansfield Town;1
Abdoul-Kader Bamba;France;RM|LM;72;26;FC Nantes;1
Manor Solomon;Israel;RM|LM|CAM;71;21;Shakhtar Donetsk;1
Masato Nakayama;Japan;ST;60;28;Júbilo Iwata;1
Othman Al Hajj;Saudi Arabia;ST|RM;61;26;Al Fayha;1
Yousef Al Harbi;Saudi Arabia;CDM;58;23;Al Ahli;1
Kenta Nishizawa;Japan;LM;66;23;Shimizu S-Pulse;1
JJ Williams;United States;ST;60;22;Atlanta United;1
Arthur Silva;Brazil;CM;62;25;F.C. Tokyo;1
DeJuan Jones;United States;LB|LM;63;23;New England Revolution;1
Amar Sejdic;Germany;CM|CAM;58;23;Impact Montréal;1
Park Il Gyu;Korea Republic;GK;70;30;Yokohama F·Marinos;1
Till Cissokho;France;CB;63;20;Clermont Foot 63;1
Rikuto Hirose;Japan;RB|LB;67;24;Kashima Antlers;1
Marc Aguado;Spain;CM;62;20;R. Zaragoza;1
Ísak Bergmann Jóhannesson;Iceland;CAM|LW;57;17;IFK Norrköping;1
Eddy Sylvestre;France;RM|RW;65;20;AJ Auxerre;1
Javier Méndez;Uruguay;CM;70;25;Unión de Santa Fe;1
Gerardo Ortiz;Paraguay;GK;69;31;Once Caldas;1
Takumi Nakamura;Japan;RB|CDM|RM;57;19;F.C. Tokyo;1
Tsuyoshi Watanabe;Japan;CB;67;23;F.C. Tokyo;1
Renzo López;Uruguay;ST;62;26;Sagan Tosu;1
Katsuya Iwatake;Japan;RM;60;24;Urawa Red Diamonds;1
Vakoun Issouf Bayo;Ivory Coast;ST|LM;70;23;Celtic;1
Johannes Bühler;Germany;CM|CAM;60;23;Fortuna Düsseldorf;1
Rúben Macedo;Portugal;RM;65;24;Desportivo das Aves;1
Amos Pieper;Germany;CB;70;22;DSC Arminia Bielefeld;1
Rakan Al Shamlan;Saudi Arabia;RM|CAM;57;22;Al Wehda;1
Maximiliano Centurión;Argentina;CB;59;21;Argentinos Juniors;1
Emiliano González;Argentina;GK;60;24;Estudiantes de La Plata;1
Carlos Neva;Spain;LB;73;24;Granada CF;1
Kai Pröger;Germany;ST|RM;69;28;SC Paderborn 07;1
Mark Sykes;Northern Ireland;CM|RW;63;22;Oxford United;1
Boubacar Fofana;France;LW;63;21;Olympique Lyonnais;1
Griffin Dorsey;United States;RWB|RM|RW;57;21;Toronto FC;1
Ikuma Sekigawa;Japan;CB;60;19;Kashima Antlers;1
Nicholas Mickelson;Norway;RB;57;21;Strømsgodset IF;1
Odin Thiago Holm;Norway;CAM;57;17;Vålerenga Fotball;1
Alessio Riccardi;Italy;CM|CAM;63;19;Roma;1
Felix Nmecha;England;CM|CAM;63;19;Manchester City;1
Pedro Pelágio;Portugal;CDM|CM;66;20;Marítimo;1
Enzo Díaz;Argentina;LB|LM;65;24;Club Atlético Talleres;1
Mohamed Sylla;France;CDM|CM;63;26;Oldham Athletic;1
Liam Kitching;England;CB;60;20;Forest Green Rovers;1
Robbie Gotts;England;RB|RM|CM;62;20;Leeds United;1
Odilon Kossounou;Ivory Coast;RB|CB;68;19;Club Brugge KV;1
Gianluca Gaetano;Italy;CM|CAM;61;20;Cremona;1
Stefan Miloševic;Montenegro;ST;66;24;Waasland-Beveren;1
Ousmane Camara;Guinea;RM|LM;62;21;Vålerenga Fotball;1
João Valido;Portugal;GK;64;20;Vitória Setúbal;1
Martin Chudy;Slovakia;GK;66;31;Górnik Zabrze;1
Nicolás Capaldo;Argentina;CM;68;21;Boca Juniors;1
Toichi Suzuki;Japan;RM|LM;61;20;Shonan Bellmare;1
Agustín Obando;Argentina;LM;60;20;Boca Juniors;1
Fredrik Sjølstad;Norway;CB|CDM;62;26;Molde FK;1
Michael Olczyk;Poland;RB;57;23;Arka Gdynia;1
Robert Rojas;Paraguay;CB;75;24;River Plate;1
Sören Dieckmann;Germany;LB;62;24;SV Sandhausen;1
Jaume Grau;Spain;CDM|CM;67;23;CD Lugo;1
Andrej Kadlec;Slovakia;RB;63;24;Jagiellonia Bialystok;1
Nils Stendera;Germany;CDM|CM;58;19;Eintracht Frankfurt;1
Pepe Castaño;Spain;CB;63;21;Villarreal CF;1
Iván Martín;Spain;CM|CAM;62;21;Villarreal CF;1
Gerson Rodrigues;Luxembourg;ST|RW;67;25;MKE Ankaragücü;1
Philimon Tawiah;Ghana;LB;61;21;SC Paderborn 07;1
Wilmer Azofeifa;Costa Rica;CM|CAM;58;26;Sarpsborg 08 FF;1
Ismaila Coulibaly;Mali;ST|CM|CAM;58;19;Sarpsborg 08 FF;1
Paul Akouokou;Ivory Coast;CDM|CM;64;22;Real Betis;1
Campuzano;Spain;ST;70;23;RCD Espanyol;1
Ryan Astley;Wales;RB|CB;61;18;Everton;1
Marvin Loría;Costa Rica;RM|LM|CAM;65;23;Portland Timbers;1
Sondre Liseth;Norway;ST|LM;60;22;Mjøndalen IF;1
William Sell;Norway;RB|CB;58;21;Mjøndalen IF;1
Arjen van der Heide;Netherlands;LW;60;18;SC Heerenveen;1
Aljaz Ivacic;Slovenia;GK;63;26;Portland Timbers;1
Lubambo Musonda;Zambia;RB|RM;64;25;Slask Wroclaw;1
Mohamed Ihattaren;Netherlands;CAM|RW;76;18;PSV;1
Hiroya Matsumoto;Japan;RB|RM|CM;57;19;Sanfrecce Hiroshima;1
Dixon Rentería;Colombia;CB;62;24;Independiente Santa Fe;1
Ricardo Márquez;Colombia;ST;69;22;Club Unión Magdalena S.A;1
Diogo Calila;Portugal;RB;65;21;Belenenses;1
Elliot Simões;Portugal;LM;58;20;Barnsley;1
Liam Scales;Republic of Ireland;CB;59;21;Shamrock Rovers;1
Levan Kharabadze;Georgia;LB|LM;63;20;FC Zürich;1
Neil Farrugia;Republic of Ireland;LWB|RM|LM|LW;60;21;Shamrock Rovers;1
Wang Weilong;China PR;CB;57;32;Shenzen FC;1
Vetle Dragsnes;Norway;LB;60;26;Mjøndalen IF;1
Robinho;Brazil;RM|LM;66;25;Orlando City Soccer Club;1
Sebastián Pereira;Chile;CB;58;21;CD Everton de Viña del Mar;1
Aboubacar Keita;United States;CB;64;20;Columbus Crew SC;1
Happy Mashiane;South Africa;LB|LM;61;22;Kaizer Chiefs;1
Boubakar Kouyaté;Mali;RB|CB;69;23;ESTAC Troyes;1
Ruan;Brazil;RWB|RB|RW;66;25;Orlando City Soccer Club;1
Alex Král;Czech Republic;CB|CDM|CM;74;22;Spartak Moscow;1
Petr Ševcík;Czech Republic;CDM|RM|CM;76;26;SK Slavia Praha;1
Donovan Pines;United States;CB;63;22;D.C. United;1
Kadir Hodzic;Sweden;LB|LWB|LW;61;25;AFC Eskilstuna;1
Samuel Nnamani;Nigeria;ST|LM|LW;63;25;AFC Eskilstuna;1
Abdulla Yusuf Helal;Bahrain;ST|CF;71;27;SK Slavia Praha;1
Anderson;Brazil;RB|CB;62;22;SCR Altach;1
Adrià López;Spain;CM|CAM;59;25;Ranheim Fotball;1
Joel Kayamba;DR Congo;RM|RW;74;28;Viktoria Plzen;1
Kristijan Miljevic;Serbia;RM;58;28;AFC Eskilstuna;1
Noble Okello;Canada;CDM|CM;58;20;Toronto FC;1
Yahia Nader;United Arab Emirates;CB|CDM;63;21;Al Ain FC;1
Jamal Maroof;United Arab Emirates;ST|RM;66;28;Al Ain FC;1
Saeed Juma;United Arab Emirates;RB|CB;62;22;Al Ain FC;1
Hamad Al Mansoury;United Arab Emirates;GK;60;24;Al Ain FC;1
Mohammed Bu Sanda;United Arab Emirates;GK;62;25;Al Ain FC;1
Rayan Yaslam;United Arab Emirates;LM|CAM;65;25;Al Ain FC;1
Ismail Ahmed;United Arab Emirates;CB;67;37;Al Ain FC;1
Mohammed Abdulrahman;United Arab Emirates;CM|CAM;67;31;Al Ain FC;1
Khalid Eissa;United Arab Emirates;GK;71;30;Al Ain FC;1
Udoka Godwin-Malife;England;RWB|CB|RW;59;20;Forest Green Rovers;1
Christian Oliva;Uruguay;CDM|CM;70;24;Cagliari;1
Felix Drinkuth;Germany;LM|CM|CAM;63;25;Hallescher FC;1
Omir Fernandez;United States;RM|LM|CAM;64;21;New York Red Bulls;1
Louka Prip;Denmark;RM|LM;64;23;AC Horsens;1
Julio Alonso;Spain;RB|LB;61;21;Real Betis;1
Enzo Jeremías Fernandez;Argentina;CM;61;19;River Plate;1
Andrés Colorado;Colombia;CDM;65;21;Deportivo Cali;1
Sebastián Pedroza;Colombia;CDM|CM;62;21;Independiente Santa Fe;1
Gustavo Britos;Argentina;ST;66;30;Club Always Ready;1
Jeremiah Gutjahr;United States;LB;60;22;Chicago Fire Soccer Club;1
Boris Moltenis;France;CB;60;21;FC Sochaux-Montbéliard;1
Hernan Luna;Colombia;RM;60;20;Club Unión Magdalena S.A;1
Dávid Hancko;Slovakia;LB|CB;69;22;Sparta Praha;1
Benjamin McDriscoll;England;GK;59;27;Bury;1
Alexander Bernabei;Argentina;LB|LM|LW;67;19;Club Atlético Lanús;1
Ignacio Cechi;Argentina;CM;61;19;Club Atlético Lanús;1
Sieben Dewaele;Belgium;LB|CDM|CM;67;21;RSC Anderlecht;1
Sven Braken;Netherlands;ST;66;27;Livorno;1
Lucas Ribeiro;Brazil;CB|CDM;64;21;TSG 1899 Hoffenheim;1
Luis Barraza;United States;GK;57;23;New York City FC;1
Danylo Sikan;Ukraine;ST;63;19;Shakhtar Donetsk;1
Antonio Jonjic;Germany;RM|RW;61;20;1. FC Kaiserslautern;1
Gideon Mensah;Ghana;LB|LM;69;22;SV Zulte Waregem;1
Alfonso Espino;Uruguay;LB;72;28;Cádiz CF;1
Andrea Hristov;Bulgaria;CB;62;21;Free Agents;1
Taisei Miyashiro;Japan;ST;58;20;Kawasaki Frontale;1
Josh Benson;England;CDM|CM;62;20;Grimsby Town;1
Dino Hotic;Bosnia & Herzegovina;CAM|RW;71;25;KSV Cercle Brugge;1
Nicolás Hernández;Colombia;CB;68;22;Independiente Santa Fe;1
Luis Miranda;Colombia;ST|RM;66;22;Deportes Tolima;1
Juan Pablo Segovia;Argentina;CB;70;31;América de Cali;1
Julián Guevara;Colombia;CDM|CM;62;28;Deportivo Pasto;1
Alex Vigo;Argentina;RB;69;21;Colón de Santa Fe;1
Lucas Ríos;Argentina;LM;62;22;Unión de Santa Fe;1
Facundo Mura;Argentina;LB|LM;66;21;Estudiantes de La Plata;1
Jean Lucas Rivera;Colombia;RM|LM;60;22;Envigado FC;1
Ivar Sollie Rønning;Norway;ST;61;27;Ranheim Fotball;1
Erlend Tolnes Sørhøy;Norway;LW;57;25;Ranheim Fotball;1
Iago Indias;Spain;CB|CDM;61;24;RCD Espanyol;1
Carlos Terán;Colombia;RB|CB;57;19;Envigado FC;1
Younes Delfi;Iran;RM;65;19;Sporting Charleroi;1
Jero Lario;Spain;GK;58;25;UD Almería;1
Leon Müller;Germany;CM|CAM;58;19;SV Darmstadt 98;1
Abdu Conté;Portugal;LB;67;22;Moreirense FC;1
Gonzalo Plata;Ecuador;RW|LW;72;19;Sporting CP;1
Tuta;Brazil;RB|CB;67;21;KV Kortrijk;1
Slavoljub Srnic;Serbia;RM|LM;68;28;UD Las Palmas;1
Ante Palaversa;Croatia;CDM|CM|CAM;72;20;KV Oostende;1
Richard Prieto;Paraguay;LM;66;23;Godoy Cruz;1
Júnior Brumado;Brazil;ST;62;21;Silkeborg IF;1
Víctor Ruiz;Spain;CM|CAM;68;26;FC St. Gallen 1879;1
Tong Xiaoxing;China PR;CM|LW;57;33;Wuhan Zall Professional FC;1
Song Zhiwei;China PR;CDM|CM;57;31;Wuhan Zall Professional FC;1
Liu Yun;China PR;RM|CM|RW;64;25;Wuhan Zall Professional FC;1
Ming Tian;China PR;RWB|RB|RW;66;25;Wuhan Zall Professional FC;1
David Cardoso;Macau;CB|CDM;61;25;FC Girondins de Bordeaux;1
Steven Rodríguez;Colombia;ST;58;21;Independiente Medellín;1
Matej Hanousek;Czech Republic;LB|LM;72;27;Sparta Praha;1
Emerson;Brazil;RWB|RB|RM|RW;75;21;Real Betis;1
Lukáš Hroššo;Slovakia;GK;61;33;Cracovia;1
Patrick;Brazil;CB;58;20;FC Midtjylland;1
Dylan Mbayo;Belgium;RM;65;18;KAA Gent;1
Sibiry Keita;Mali;RM|LM|CAM;64;19;KAS Eupen;1
Vukan Savicevic;Montenegro;CDM;67;26;Wisla Kraków;1
Yuta Higuchi;Japan;CM;58;23;Sagan Tosu;1
Valeriy Bondarenko;Ukraine;CB;66;26;Vitória Guimarães;1
Kwame Kizito;Ghana;ST;63;24;Falkenbergs FF;1
Liu Yi;China PR;LB|CB;62;31;Wuhan Zall Professional FC;1
Raoul Bellanova;Italy;RB;67;20;Atalanta;1
Zoumana Koné;Ivory Coast;ST;59;28;Chamois Niortais Football Club;1
Carlos Pájaro;Colombia;RB;59;22;Once Caldas;1
Martin Hašek;Czech Republic;CDM|CM|CAM;72;24;Sparta Praha;1
Tomáš Ostrák;Czech Republic;RM|LM;61;20;TSV Hartberg;1
Khéphren Thuram;France;CDM|CM;67;19;OGC Nice;1
Joël Piroe;Netherlands;ST;65;20;Sparta Rotterdam;1
Bojan Cecaric;Serbia;ST;61;26;Korona Kielce;1
Diego Carrasco;Chile;LB|CB;62;25;Universidad de Chile;1
Jimmy Congo;Colombia;CDM;57;22;Deportivo Cali;1
Ibañez;Brazil;CB;64;21;Roma;1
Lawrence Ofori;Ghana;CM;67;22;Futebol Clube de Famalicão;1
Luke Ivanovic;Australia;ST|CAM|RW;58;20;Sydney FC;1
Edmond Tapsoba;Burkina Faso;CB;76;21;Bayer 04 Leverkusen;1
Ayumu Seko;Japan;CB;65;20;Cerezo Osaka;1
Hayato Araki;Japan;CB;67;23;Sanfrecce Hiroshima;1
Shunki Higashi;Japan;CF;60;20;Sanfrecce Hiroshima;1
Ikromjon Alibaev;Uzbekistan;CDM|CM;68;26;FC Seoul;1
Andrew Gutman;United States;LB;60;23;FC Cincinnati;1
Lyndon Dykes;Australia;ST;67;24;Livingston FC;1
Patrick Finger;Germany;LB|CM|CAM;57;19;Eintracht Frankfurt;1
Aldom Deuro;Mali;LB|CDM;59;19;KSV Cercle Brugge;1
Santeri Hostikka;Finland;RM|LM;61;22;Pogon Szczecin;1
Ibrahima Camará;Guinea;CDM|CM;67;21;Moreirense FC;1
Bruno Bertinato;Brazil;GK;58;22;Venezia;1
Robert Mudrazija;Croatia;CM;60;23;FC København;1
Tatsuya Tanaka;Japan;RM|LM;67;28;Oita Trinita;1
Nikola Mirkovic;Serbia;GK;59;29;SønderjyskE;1
Jake Larsson;Sweden;RM|RW;64;21;Örebro SK;1
Tate Schmitt;United States;RW;57;23;Real Salt Lake;1
Erik Holt;United States;CB;58;23;Real Salt Lake;1
Unai Vencedor;Spain;CM;66;19;Athletic Club;1
Jasser Khmiri;Tunisia;CB;61;22;Vancouver Whitecaps FC;1
Brayan Rojas;Costa Rica;ST;59;22;Tromsø IL;1
Alfie McCalmont;Northern Ireland;CDM|CM;60;20;Leeds United;1
Nobuhisa Urata;Japan;CB;63;30;Matsumoto Yamaga F.C.;1
Shusuke Yonehara;Japan;CB|CDM;57;22;Matsumoto Yamaga F.C.;1
Con Ouzounidis;Australia;CB;60;20;Everton;1
Manasse Mampala;England;ST|RW|LW;62;20;Everton;1
Jacobo Escobar;Colombia;ST;61;21;Rionegro Águilas;1
Justin Rennicks;United States;ST;58;21;New England Revolution;1
Oliver Casey;England;CB|CDM;60;19;Leeds United;1
Mateusz Bogusz;Poland;CM|CAM;61;18;Leeds United;1
Benji Michel;United States;ST;62;22;Orlando City Soccer Club;1
Santiago Patiño;Colombia;ST;59;23;Orlando City Soccer Club;1
Kyle Smith;United States;RB;58;28;Orlando City Soccer Club;1
Musah Nuhu;Ghana;CB|CDM;60;23;FC St. Gallen 1879;1
Leonidas Stergiou;Switzerland;CB;63;18;FC St. Gallen 1879;1
Brenden Aaronson;United States;CM|CAM;66;19;Philadelphia Union;1
Tom Ducrocq;France;CM;60;20;Racing Club de Lens;1
Dia Saba;Israel;ST|RM|CAM;74;27;Guangzhou R&F FC;1
Anders Jenssen;Norway;CB;62;26;Tromsø IL;1
Marcos Antonio;Brazil;CM;65;20;Shakhtar Donetsk;1
Yamato Machida;Japan;ST|CAM|CF;65;30;Oita Trinita;1
Kengo Tanaka;Japan;GK;58;30;Matsumoto Yamaga F.C.;1
Kohei Hattori;Japan;CB;64;29;Matsumoto Yamaga F.C.;1
Yushi Mizobuchi;Japan;RWB|RB|LB|RW;58;26;Matsumoto Yamaga F.C.;1
Lee Buchanan;England;LB|CB;58;19;Derby County;1
Aleksander Buksa;Poland;ST;60;17;Wisla Kraków;1
Andre Shinyashiki;Brazil;ST|LM|CAM;62;23;Colorado Rapids;1
Evelio Cardozo;Argentina;CM|CAM;61;19;Racing Club;1
Dejan Kulusevski;Sweden;CAM|RW;74;20;Parma;1
Francisco Báez;Paraguay;CB;66;28;Envigado FC;1
Juan Sebastián Serrano;Colombia;GK;58;21;Alianza Petrolera;1
Duván Carrillo;Colombia;GK;57;22;Jaguares Fútbol Club;1
Rodrigo Cabrera;Uruguay;CB;61;31;Club Atlético Nacional Potosí;1
Kévin Mouanga;France;CB;60;20;Angers SCO;1
Paul Wade;France;CDM|CM;59;20;OGC Nice;1
Altube;Spain;GK;63;20;Real Madrid;1
Andy Pelmard;France;LB|CB;68;20;OGC Nice;1
Eisuke Fujishima;Japan;GK;60;28;Kawasaki Frontale;1
Shumpei Naruse;Japan;RWB|RB|RM|RW;58;19;Nagoya Grampus;1
Haruya Fujii;Japan;RB|CB;57;19;Nagoya Grampus;1
Gabriel Costa;Peru;RM|RW;67;30;Colo-Colo;1
Siad Haji;United States;RM|CAM;62;20;San Jose Earthquakes;1
Juan Freytes;Argentina;LB|CB;61;20;Newell's Old Boys;1
Wilhelm Loeper;Sweden;CDM|CM;58;22;AFC Eskilstuna;1
Augustín Palavecino;Argentina;CAM;65;23;Deportivo Cali;1
Álex Sola;Spain;RB|LB|LM;67;21;CD Numancia;1
Sean Nealis;United States;CB;61;23;New York Red Bulls;1
Folarin Balogun;England;ST;60;19;Arsenal;1
Gastón Avila;Argentina;CB;57;18;Boca Juniors;1
Francisco Delorenzi;Argentina;CB;67;22;Independiente;1
Chase Gasper;United States;LB|CB;63;24;Minnesota United FC;1
Lavdim Zumberi;Switzerland;CAM;58;20;FC Zürich;1
Hassani Dotson;United States;RB|LB|CDM;63;23;Minnesota United FC;1
Luca Unbehaun;Germany;GK;61;19;Borussia Dortmund;1
Abdoulaye Diallo;Senegal;ST;65;24;Desportivo das Aves;1
Moncayola;Spain;RB|CDM|CM;71;22;CA Osasuna;1
Apa;Spain;RB|RM;67;20;R. Valladolid CF;1
Armel Bella-Kotchap;Germany;CB;63;18;VfL Bochum 1848;1
Andrés Ayala;Argentina;CDM;60;20;Estudiantes de La Plata;1
Edgar;Spain;CB|CDM;68;23;Real Betis;1
Boris Sekulic;Slovakia;RB;65;28;Chicago Fire Soccer Club;1
Matt Freese;United States;GK;59;21;Philadelphia Union;1
Paul Glatzel;Germany;ST;60;19;Liverpool;1
Metehan Güçlü;Turkey;ST|RW;65;21;Stade Rennais FC;1
Edwin Cerrillo;United States;CDM|CM;64;19;FC Dallas;1
Kevin Álvarez;Honduras;RWB|RW;60;23;IFK Norrköping;1
Felix Mambimbi;Switzerland;LM|LW;58;19;BSC Young Boys;1
Nassim El Ablak;Netherlands;CAM;57;20;Fortuna Sittard;1
Caleb Zady Sery;Ivory Coast;RM|LM;66;20;Stade Malherbe Caen;1
Abdoulkader Thiam;Mauritania;LB|CB|CDM;60;21;US Orléans Loiret Football;1
Aurélien Scheidler;France;ST;64;22;US Orléans Loiret Football;1
Wang Kai;China PR;CDM|CM;58;31;Wuhan Zall Professional FC;1
Dani García;Spain;CM;61;21;Albacete BP;1
Richie Loughty;England;RWB|RW;57;25;Bury;1
Cristian Blanco;Colombia;LB;57;21;Atlético Nacional;1
Guo Wei;China PR;GK;58;31;Shenzen FC;1
Archie Boroughbridge;England;CB;60;35;Bury;1
Yair Mena;Colombia;RM;58;20;Atlético Nacional;1
José Barreto;Argentina;ST;59;20;Patronato;1
Oliver Rushfort;England;ST|RW;60;23;Bury;1
Bertie Smith-Hylton;England;RB|CB;57;22;Bury;1
Ben Trowley;England;GK;58;34;Bury;1
Adrian Melksham;England;CDM;60;29;Bury;1
Jordan Murtin;England;CM;59;23;Bury;1
Harry Trewbridge;England;ST|LW;60;25;Bury;1
Allan Cruz;Costa Rica;CDM|CM;67;24;FC Cincinnati;1
Frankie Amaya;United States;CM|CAM;63;19;FC Cincinnati;1
Rashawn Dally;Jamaica;ST;60;23;FC Cincinnati;1
Paul O'Vich;England;ST;59;28;Bury;1
Alfie Monksfield;England;LB|LWB|LW;59;26;Bury;1
Léo Leroy;France;RM|CM|CAM;63;20;La Berrichonne de Châteauroux;1
Oliver Gastrell;England;CB;59;34;Bury;1
Sam Tillmanson;England;LWB|LW;58;33;Bury;1
Harry Crookside;England;CDM|CM;58;29;Bury;1
Egil Selvik;Norway;GK;60;22;Odds BK;1
Jeremy Ngakia;England;RB;63;19;West Ham United;1
Adrien Perez;United States;ST|RW;60;24;LAFC;1
Justin Portillo;United States;CDM;60;27;Real Salt Lake;1
Emil Cuello;Argentina;CAM;62;23;LA Galaxy;1
Tete;Brazil;RM|CAM;73;20;Shakhtar Donetsk;1
Filip Panák;Czech Republic;CB|CDM|CM;68;24;Sparta Praha;1
Kamal Miller;Canada;LB|CB;60;23;Orlando City Soccer Club;1
Jarrad Branthwaite;England;CB;57;18;Everton;1
Rami Hajal;Sweden;CAM;59;18;SC Heerenveen;1
Lassana N'Diaye;Mali;ST;60;19;PFC CSKA Moscow;1
Kim Tae Hwan;Korea Republic;RB|CB;61;20;Suwon Samsung Bluewings;1
Konan N'Dri;Ivory Coast;ST|CAM|LW;61;19;KAS Eupen;1
Bandar Al Ahbabi;United Arab Emirates;RB|RM;70;30;Al Ain FC;1
Mohammed Ahmed;United Arab Emirates;RB|CB;64;31;Al Ain FC;1
Dennis Politic;Romania;RM|LM;63;20;Bolton Wanderers;1
Dehninio Muringen;Netherlands;RB|CB;60;21;ADO Den Haag;1
Julian Araujo;United States;RB;62;18;LA Galaxy;1
Victor Boniface;Nigeria;ST;59;19;FK Bodø/Glimt;1
Juan Mancilla;Colombia;CDM;63;22;Alianza Petrolera;1
Nicolas Wähling;Germany;RB|RM;59;22;SSV Jahn Regensburg;1
Ahmed Barman;United Arab Emirates;CDM;68;26;Al Ain FC;1
Jeon Jong Hyeok;Korea Republic;GK;57;24;Seongnam FC;1
Chen Kerui;China PR;ST|CM|CAM;57;24;Shandong Luneng TaiShan FC;1
Tobias Raschl;Germany;CDM;62;20;Borussia Dortmund;1
Dmitriy Rybchinskiy;Russia;RM|CM;59;21;Lokomotiv Moscow;1
Diedie Traore;France;LB;58;21;LA Galaxy;1
André Almeida;Portugal;CM;64;20;Vitória Guimarães;1
Daiki Matsuoka;Japan;RM|CM;61;19;Sagan Tosu;1
Njabulo Blom;South Africa;CB|CDM;61;20;Kaizer Chiefs;1
Andrés Arroyo;Colombia;RM;59;18;Deportivo Cali;1
Anthony Glennon;England;LB|CB;60;20;Grimsby Town;1
Ethan Zubak;United States;ST;59;22;LA Galaxy;1
Vincent Gembalies;Germany;CB;61;20;MSV Duisburg;1
Yohan Baret;France;CB;59;19;En Avant Guingamp;1
Louis Carnot;France;CM|CAM;62;19;En Avant Guingamp;1
Kyle John;England;RB|RM;62;19;Everton;1
Izaack Powell;Australia;LB;58;18;Brisbane Roar;1
Olivier Deman;Belgium;CAM|CF|LW;60;20;KSV Cercle Brugge;1
Rodrigo González;Argentina;RB;60;20;Rosario Central;1
Jhon Córdoba;Colombia;RM;59;20;Atlético Huila;1
Juan Manuel Cuesta;Colombia;LM;60;18;Independiente Medellín;1
Jaime Seoane;Spain;CM;66;23;CD Lugo;1
Giovanni González;Uruguay;RB|LB|RM;72;25;Club Atlético Peñarol;1
Morgan Williams;England;CB;58;20;Coventry City;1
Nico Schlotterbeck;Germany;CB;66;20;Sport-Club Freiburg;1
Josh Nisbet;Australia;CDM;57;21;Central Coast Mariners;1
Michael Olise;France;CM|CAM;65;18;Reading;1
Thierry Correia;Portugal;RB|LB;71;21;Valencia CF;1
Aaron Rowe;England;RM|RW;58;19;Huddersfield Town;1
Christoph Halper;Austria;LM|CM|CAM;63;22;SV Mattersburg;1
Robinho;Portugal;CF|RW;65;22;Belenenses;1
Bruno Guimarães;Brazil;CDM|CM;77;22;Olympique Lyonnais;1
Moctar El Hacen;Mauritania;CDM|CM;67;22;CD Lugo;1
Byron Nieto;Chile;RB;62;22;CD Antofagasta;1
Adam Gnezda Cerin;Slovenia;CM;62;21;1. FC Nürnberg;1
Keita Takahata;Japan;CB|LWB|LM|LW;59;19;Oita Trinita;1
Jørgen Olsen Øveraas;Norway;RB|CB;58;30;Ranheim Fotball;1
Nail Umyarov;Russia;CDM|CM;68;20;Spartak Moscow;1
Rasmus Karjalainen;Finland;ST|RM;63;24;Fortuna Sittard;1
Robbe Quirynen;Belgium;RB|LB;63;18;Royal Antwerp FC;1
Nando Nöstlinger;Belgium;CM|CAM;61;22;RKC Waalwijk;1
Cristóbal Marín;Chile;CM;58;26;Audax Italiano;1
Diego Valdez;Paraguay;CDM|LM|CM;69;26;Club Sol de América;1
Juan Escobar;Paraguay;RB|CB;70;25;Cruz Azul;1
Rubén Cordano;Bolivia;GK;68;21;Club Social Cultural y Deportivo Blooming;1
Saúl Torres;Bolivia;RB;64;30;Free Agents;1
Adrián Jusino;Bolivia;CB|CDM;65;28;Club Bolívar;1
Ramiro Vaca;Bolivia;RM|LM|CAM;67;21;Free Agents;1
Davide Merola;Italy;ST|CF|LW;59;20;Empoli;1
Sebastiano Esposito;Italy;ST;67;18;Inter;1
Linas Klimavicius;Lithuania;CB;66;31;Fotbal Club Politehnica Ia?i;1
Ionu? Balaur;Romania;CB;64;31;Fotbal Club Voluntari;1
Cosmin Achim;Romania;CB;58;24;Fotbal Club Voluntari;1
